X.OTU.ID	ERR475467	ERR475468	ERR475469	ERR475470	ERR475471	ERR475472	ERR475473	ERR475474	ERR475475	ERR475476	ERR475477	ERR475478	ERR475479	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475489	ERR475490	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475496	ERR475497	ERR475498	ERR475499	ERR475500	ERR475501	ERR475502	ERR475503	ERR475504	ERR475505	ERR475506	ERR475507	ERR475508	ERR475509	ERR475510	ERR475511	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475518	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475528	ERR475529	ERR475530	ERR475531	ERR475532	ERR475533	ERR475534	ERR475535	ERR475536	ERR475537	ERR475538	ERR475539	ERR475540	ERR475541	ERR475542	ERR475543	ERR475544	ERR475545	ERR475546	ERR475547	ERR475548	ERR475549	ERR475550	ERR475551	ERR475552	ERR475553	ERR475554	ERR475555	ERR475556	ERR475557	ERR475558	ERR475559	ERR475560	ERR475561	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475583	ERR475584	ERR475585	ERR475586	ERR475587	ERR475588	ERR475589	ERR475590	ERR475591	ERR475592	ERR475593	ERR475594	ERR475595	ERR674075	ERR674076	ERR674077	ERR674078	ERR674079	ERR674080	ERR674081	ERR674082	ERR674083	ERR674084	ERR674085	ERR674086	ERR674087	ERR674088	ERR674089	ERR674090	ERR674091	ERR674092	ERR674093	ERR674094	ERR674095	ERR674096	ERR674097	ERR674098	ERR674099	ERR674100	ERR674101	ERR674102	ERR674103	ERR674104	ERR674105	ERR674106	ERR674107	ERR674108	ERR674109	ERR674110	ERR674111	ERR674112	ERR674113	ERR674114	ERR674115	ERR674116	ERR674117	ERR674118	ERR674119	ERR674120	ERR674121	ERR674122	ERR674123	ERR674124	ERR674125	ERR674126	ERR674127	ERR674128	ERR674129	ERR674130	ERR674131	ERR674132	ERR674133	ERR674134	ERR674135	ERR674136	ERR674137	ERR674138	ERR674139	ERR674140	ERR674141	ERR674142	ERR674143	ERR674144	ERR674145	ERR674146	ERR674147	ERR674148	ERR674149	ERR674150	ERR674151	ERR674152	ERR674153	ERR674154	ERR674155	ERR674156	ERR674157	ERR674158	ERR674159	ERR674160	ERR674161	ERR674162	ERR674163	ERR674164	ERR674165	ERR674166	ERR674167	ERR674168	ERR674169	ERR674170	taxonomy
127507	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;HQ768126_s
127513	0	11	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	10	0	1	0	0	0	16	0	0	0	11	13	2	2	1	39	17	78	1	35	4	3	2	3	34	12	14	2	3	3	9	2	16	1	1	4	2	0	6	4	2	0	10	1	23	0	50	8	0	4	11	0	7	1	17	28	0	1	3	7	0	5	7	6	39	6	3	3	13	6	3	3	15	6	24	10	22	6	5	10	15	2	21	12	11	18	14	10	11	0	25	1	15	5	4	1	1	4	0	19	4	0	0	4	4	8	4	7	0	0	0	0	0	1	0	0	0	0	2	0	2	1	0	1	2	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	1	0	1	0	3	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	4	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	1	0	3	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g12;HQ770262_s
127518	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	1	0	1	1	0	0	2	4	10	0	71	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Eubacterium_g23;HQ772768_s
127520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	2	2	2	1	3	2	2	0	2	15	1	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	1	1	0	0	0	2	0	2	8	0	3	3	5	1	1	1	6531	3	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	Bacteria;Fusobacteria;Fusobacteria_c;Fusobacteriales;Fusobacteriaceae;Fusobacterium;HQ772845_s
127530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g23;HQ774991_s
127532	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	1	4	8	0	0	0	3	1	0	1	0	1	2	0	1	8	6	0	3	0	2	0	1	2	0	9	2	0	0	1	5	3	0	1	0	3	0	1	1	12	3	5	3	0	0	0	0	4	2	1	0	0	2	0	1	1	0	0	7	0	0	0	0	0	1	4	0	3	0	1	2	0	1	1	1	1	0	6	0	2	0	7	0	0	0	4	3	4	6	4	0	2	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	2	3	1	0	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;HQ775050_s
127535	0	31	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	0	0	0	1	43	0	13	0	0	0	0	0	0	3	1	1	1	0	1	0	0	0	2	2	11	0	0	0	0	14	23	0	0	1	0	1	0	1	0	0	0	0	0	2	2	0	0	0	0	0	6	0	0	0	1	4	0	0	0	0	708	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	1	0	1	0	64	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AY305316_g;HQ775480_s
127538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Mogibacterium_f;FJ879347_g;HQ775614_s
127539	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;HQ775656_s
127543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	4	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	10045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;GQ422712_g;HQ776717_s
127546	0	8	177	51	0	12	0	0	83	16	0	23	0	0	1	0	0	88	0	0	0	0	1	11	92	205	58	3	2	0	2	174	1	105	0	11	20	968	156	1	1	234	0	0	243	0	476	1	1	199	0	400	4	267	575	1	20	1	2	7	46	0	0	42	861	130	1374	393	0	0	137	0	6	0	248	9	9	0	1	27	0	32	1	2	1	32	0	3	2	4	1	0	0	0	26	0	9	0	1	190	557	2	1	291	0	0	145	6	0	0	0	0	0	86	300	30	16	24	0	0	0	1	0	173	51	0	0	0	26	0	1	95	39	42	493	251	15	58	298	1002	0	2	452	2	1330	63	405	0	0	638	160	3	35	246	0	0	0	104	910	25	27	117	642	0	2391	0	1	436	714	1101	60	1038	229	0	1	0	100	0	0	18	48	485	1741	197	0	20	277	40	0	0	317	1	1125	202	171	1	0	432	128	0	19	114	0	0	0	91	3289	1	19	169	337	6	255	0	0	350	588	503	54	437	596	0	2	2	46	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter;HQ778039_s
127553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;EU457152_g;HQ779001_s
127556	0	9	2	0	1	13	3	2	0	5	5	4	1	0	0	0	0	12	2	0	1	1	0	2	0	0	50	0	0	0	89	16	0	0	0	116	16	124	5	1	96	8	1	0	320	13	12	0	0	8	1	12	1	1	27	11	0	3	10	2	17	7	227	12	5	7	0	27	13	13	16	7	1	10	12	8	9	0	3	12	0	5	33	27	263	0	4	25	41	40	0	2	6	18	2	2	62	0	7	0	0	4	28	2	6	4	13	3	1	1	88	0	116	6	13	4	13	4	2	0	5	0	0	56	38	13	3	0	6	3	10	3	0	4	0	16	0	6	0	0	2	8	0	1	12	35	11	1	0	1	11	1	4	0	2	1	1	0	0	0	0	1	0	1	1	4	0	3	10	4	6	3	11	3	0	22	0	0	0	2	1	0	1	1	0	0	1	0	11	3	1	12	2	22	6	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	3	0	4	2	5	18	8	0	1	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;HQ779604_s
127559	0	52	0	1	0	0	70	0	0	0	0	0	15	0	1	0	0	2	0	0	0	16	0	41	0	0	19	0	0	23	0	0	0	0	0	0	1	0	1	0	1	149	0	0	0	0	4	0	3	0	0	0	0	0	0	7	0	0	9	1	0	0	0	0	0	42	0	0	0	6	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	179	0	0	49	16	0	2	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	1	0	15	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;JN713389_g;HQ779892_s
127560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	49	0	0	0	0	0	74	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;FJ512259_g;HQ779937_s
127562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	3	0	1	1	2	0	0	0	8	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3	0	1	0	0	1	0	3	0	2	0	6	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	1	0	0	8	0	0	90	0	0	0	9	0	0	0	8	3	0	98	0	0	0	0	8	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;AB239481_g;HQ780140_s
127564	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	108	0	0	1	1	0	0	0	0	3	0	0	3	1	0	0	2	0	1	0	6	1	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;EU234093_f;EU234093_g;HQ780614_s
127565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	881	0	1	230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	226	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Vampirovibrio_c;FR888536_o;FR888536_f;FR888536_g;HQ780617_s
127566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	0	400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	95	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Eubacterium_g23;HQ780651_s
127568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	61	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	26	0	1	1	1	0	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	5570	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;HM124244_g;HQ780764_s
127571	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	46	0	0	6	0	0	0	0	0	0	16	0	0	0	0	0	0	2	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;HQ716403_g;HQ780809_s
127572	7	17	12	75	15	5	0	1	0	1	10	100	0	0	0	0	0	1	0	1	2	0	1	20	0	1	16	0	0	3	0	1	131	491	24	2	3	207	157	1	240	104	325	1	0	0	15	19	0	87	1	11	0	0	22	19	0	0	21	9	690	75	1	137	7	31	6	13	60	456	12	31	4	4	3	0	40	2	0	0	1	158	0	0	2	19	0	22	1	308	725	32	1	5	25	2	24	1	11	30	0	22	2126	7	0	1	21	0	0	3	234	297	1	2	40	52	1	21	36	0	0	0	59	1	40	16	232	0	7	3	1	7	0	0	0	68	1	0	102	2	0	0	13	1	0	1	3	0	0	11	29	0	1	2	0	6	0	4	4	0	0	27	0	0	25	2	0	0	1	11	8	0	262	0	0	4	0	0	0	5	1	0	0	5	0	0	47	0	0	0	1	0	0	5	1	0	0	0	31	0	0	0	0	2	1	5	1	0	0	67	0	0	5	6	1	2	0	0	1	0	275	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;HQ780860_s
127573	2	17	2	0	3	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	0	0	0	2	9	0	23	0	28	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	0	18	5	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	9	0	1	0	0	12	0	0	0	0	1	0	2	0	0	0	0	0	22	0	0	18	17	0	0	8	1	0	0	0	0	0	0	2	10	0	42	7	0	0	0	0	0	0	0	9	0	9	1	5	0	0	0	0	12	0	0	0	2	0	0	5	4	0	0	4	0	0	0	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GQ175418_g;HQ780914_s
127574	0	7	3	8	0	0	0	2	0	0	4	7	0	5	0	18	7	14	0	0	9	0	3	17	30	0	1	3	0	9	1	5	1	0	0	12	118	107	0	0	23	44	7	1	64	5	39	4	117	0	0	1	4	30	61	0	0	51	30	14	67	32	0	58	4	4	0	0	29	61	12	1	0	0	0	2	46	48	29	0	0	7	0	0	0	0	0	4	0	33	98	5	1	83	8	58	35	0	9	32	2	0	106	36	4	23	1	5	0	4	3	23	0	1	1	4	12	2	0	1	0	0	0	0	35	0	35	0	0	0	1	3	0	0	0	28	0	0	19	54	0	2	1	4	0	0	6	0	0	0	0	0	0	34	21	34	25	2	7	0	0	6	0	0	12	17	0	7	0	44	13	0	0	0	0	0	1	0	0	1	2	0	0	2	0	0	4	3	0	4	0	4	0	0	1	0	0	0	0	0	0	5	6	4	18	1	3	0	5	3	0	0	0	11	0	0	0	7	1	1	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens;HQ780956_s
